idp,final_x,final_y,final_z,final_rhop,mass_kg,ever_overtop,ever_leak,final_category
150133,5.0764208,6.6465988,6.6679454,1699.6483,212.4560375,0,0,upstream
150134,14.674167,7.3713851,6.085146,1702.2344,212.7793,0,0,upstream
150135,13.546804,7.5002594,6.7047787,1699.9376,212.4922,0,0,upstream
150136,14.753141,7.6230078,6.7009792,1699.8052,212.47565,0,0,upstream
150137,4.8198318,6.5675602,6.6513996,1699.6915,212.4614375,0,0,upstream
150138,18.121876,7.6844296,6.6466355,1699.7994,212.474925,0,0,upstream
150139,19.785267,7.8551102,6.6515722,1699.8207,212.4775875,0,0,upstream
150140,11.899883,7.3258843,6.69418,1699.4614,212.432675,0,0,upstream
150141,22.173681,8.1211472,6.5891395,1700.0701,212.5087625,0,0,upstream
150142,11.445866,7.1844068,6.7229686,1699.5322,212.441525,0,0,upstream
150143,9.2665367,6.9431496,6.7411175,1699.6632,212.4579,0,0,upstream
150144,6.2870526,6.0412979,6.6682386,1699.7195,212.4649375,0,0,upstream
150145,6.917799,6.5003085,6.7020888,1699.843,212.480375,0,0,upstream
150146,26.898861,8.1256418,6.540452,1699.8041,212.4755125,0,0,upstream
150147,7.3975577,6.5499582,6.7083259,1699.6843,212.4605375,0,0,upstream
150148,15.68465,7.5014844,6.6388726,1699.7184,212.4648,0,0,upstream
150149,15.518332,7.4867606,6.6254821,1699.7045,212.4630625,0,0,upstream
150150,0.48744842,3.4991176,0.48295501,1701.9034,212.737925,0,0,upstream
150151,0.54301751,3.5800421,0.97373861,1703.5808,212.9476,0,0,upstream
150152,0.56390804,3.5952539,1.4420271,1702.9198,212.864975,0,0,upstream
150153,0.63206273,3.6271596,1.8338002,1702.3644,212.79555,0,0,upstream
150154,0.5575493,3.6226077,2.3236315,1703.4578,212.932225,0,0,upstream
150155,1.0205061,3.6835144,2.4683669,1702.283,212.785375,0,0,upstream
150156,0.63846278,3.7330608,2.9121997,1702.4371,212.8046375,0,0,upstream
150157,0.76973176,3.7902567,3.2853246,1702.3171,212.7896375,0,0,upstream
150158,0.75446951,3.8729823,3.6168008,1702.0981,212.7622625,0,0,upstream
150159,0.67077076,3.8988156,3.9960175,1702.0881,212.7610125,0,0,upstream
150160,1.2321029,3.8023987,3.9264679,1701.5448,212.6931,0,0,upstream
150161,0.80305284,3.8245027,4.4544516,1700.8092,212.60115,0,0,upstream
150162,1.4336126,4.051127,4.3722177,1703.0776,212.8847,0,0,upstream
150163,1.4317197,4.0218968,4.654326,1700.5266,212.565825,0,0,upstream
150164,1.0737758,4.0263343,5.0462995,1702.1747,212.7718375,0,0,upstream
150165,1.7718626,4.3399448,4.8594441,1701.292,212.6615,0,0,upstream
150166,2.0603507,4.7150445,4.9221978,1702.1497,212.7687125,0,0,upstream
150167,1.5536529,4.375628,5.3568034,1703.1876,212.89845,0,0,upstream
150168,2.4551759,5.193222,5.1317959,1700.3489,212.5436125,0,0,upstream
150169,1.961188,4.7897129,5.4507089,1702.3918,212.798975,0,0,upstream
150170,2.7278981,4.9837346,5.3924899,1699.9785,212.4973125,0,0,upstream
150171,2.9518375,5.4142909,5.5941434,1700.4712,212.5589,0,0,upstream
150172,1.8643383,5.2767277,5.9390464,1699.5603,212.4450375,0,0,upstream
150173,2.3392768,5.5710649,5.8423519,1702.7239,212.8404875,0,0,upstream
150174,3.4783914,5.9098282,5.3401728,1698.8616,212.3577,0,0,upstream
150175,5.2204471,6.2170091,5.5292535,1700.5416,212.5677,0,0,upstream
150176,4.1739497,6.0811696,5.7847586,1702.1627,212.7703375,0,0,upstream
150177,4.4394732,6.2868309,5.8400455,1700.0898,212.511225,0,0,upstream
150178,3.1770959,6.1377892,6.0221438,1704.4423,213.0552875,0,0,upstream
150179,4.8745379,6.4376192,5.9179935,1702.9398,212.867475,0,0,upstream
150180,6.3486743,6.7781649,5.7046223,1699.1965,212.3995625,0,0,upstream
150181,2.821054,6.048213,6.5123997,1699.4021,212.4252625,0,0,upstream
150182,6.009573,6.9216733,6.7284617,1699.7155,212.4644375,0,0,upstream
150183,7.1834006,6.8808575,5.9725966,1703.8505,212.9813125,0,0,upstream
150184,5.6423364,6.8910761,5.9777031,1703.1722,212.896525,0,0,upstream
150185,9.3594398,7.1162295,5.7036419,1696.7971,212.0996375,0,0,upstream
150186,5.5648656,6.7990317,6.6925831,1699.6859,212.4607375,0,0,upstream
150187,9.6960983,7.1793585,6.0939488,1703.9296,212.9912,0,0,upstream
150188,9.1068554,7.4081769,6.7090297,1699.7224,212.4653,0,0,upstream
150189,3.249969,6.5634193,6.6356106,1699.5419,212.4427375,0,0,upstream
150190,11.218528,7.321403,6.0156989,1703.4517,212.9314625,0,0,upstream
150191,9.2225447,7.5793481,6.680654,1699.7423,212.4677875,0,0,upstream
150192,9.9877653,7.3052936,6.7912965,1700.1149,212.5143625,0,0,upstream
150193,13.263703,7.6897888,6.6891379,1699.8807,212.4850875,0,0,upstream
150194,15.93448,7.6969934,6.6721249,1699.6713,212.4589125,0,0,upstream
150195,15.174757,7.8054199,6.6298304,1699.7517,212.4689625,0,0,upstream
150196,14.181249,7.6658068,6.7017975,1699.8707,212.4838375,0,0,upstream
150197,13.102664,7.6050138,6.6850314,1699.8379,212.4797375,0,0,upstream
150198,17.401909,7.699965,5.8844614,1704.4594,213.057425,0,0,upstream
150199,20.716125,7.8877668,6.5570254,1700.0436,212.50545,0,0,upstream
150200,12.21964,7.6592784,6.7122183,1699.7562,212.469525,0,0,upstream
150201,18.858212,7.8678918,6.6509576,1699.9419,212.4927375,0,0,upstream
150202,11.641492,7.5062666,6.717279,1699.5216,212.4402,0,0,upstream
150203,23.368174,8.1574678,6.5523353,1699.4882,212.436025,0,0,upstream
150204,5.4850922,6.6568251,6.6918631,1699.6915,212.4614375,0,0,upstream
150205,8.4704704,6.9631805,6.7119679,1699.375,212.421875,0,0,upstream
150206,8.3090868,6.9360738,6.7105947,1699.3851,212.4231375,0,0,upstream
150207,28.681576,8.1770363,6.5746007,1700.0068,212.50085,0,0,upstream
150208,17.161556,7.676887,6.6304007,1699.6669,212.4583625,0,0,upstream
150209,16.458334,7.6801362,6.6745067,1699.7266,212.465825,0,0,upstream
150210,0.53135234,4.0357165,0.50889987,1701.4246,212.678075,0,0,upstream
150211,0.55518055,4.0721092,0.98555285,1703.2826,212.910325,0,0,upstream
150212,0.61263293,4.0921388,1.4401972,1703.198,212.89975,0,0,upstream
150213,0.6870715,4.1142607,1.8303895,1702.163,212.770375,0,0,upstream
150214,0.53201073,4.1181393,2.3256836,1703.6876,212.96095,0,0,upstream
150215,0.86412525,4.137042,2.5754588,1701.4084,212.67605,0,0,upstream
150216,0.54790497,4.2282038,3.1135521,1702.5321,212.8165125,0,0,upstream
150217,1.3150719,4.2500792,2.9926333,1703.2668,212.90835,0,0,upstream
150218,1.3515303,4.2389479,3.3318899,1701.4498,212.681225,0,0,upstream
150219,1.1549731,4.3471541,3.7099433,1702.5529,212.8191125,0,0,upstream
150220,1.3727609,4.4342718,4.0137401,1701.663,212.707875,0,0,upstream
150221,0.73141485,4.2308941,4.5235963,1702.6472,212.8309,0,0,upstream
150222,0.60791183,4.2109289,4.9864621,1700.6364,212.57955,0,0,upstream
150223,1.2304789,4.5692101,4.9186034,1700.5891,212.5736375,0,0,upstream
150224,0.70609736,4.4767432,5.438417,1705.7079,213.2134875,0,0,upstream
150225,0.84387642,4.4678054,5.7479677,1699.7893,212.4736625,0,0,upstream
150226,1.1213936,4.9679599,5.7314229,1700.0962,212.512025,0,0,upstream
150227,0.80157357,4.7187304,6.0417366,1700.4496,212.5562,0,0,upstream
150228,0.69941044,4.6087928,6.2850857,1698.7533,212.3441625,0,0,upstream
150229,1.6111947,5.4209847,5.7825541,1702.1031,212.7628875,0,0,upstream
150230,2.810812,5.7247753,5.5677361,1701.6306,212.703825,0,0,upstream
150231,0.71584451,5.0815845,6.4704719,1704.3938,213.049225,0,0,upstream
150232,2.5311096,6.0451355,5.8339858,1699.4431,212.4303875,0,0,upstream
150233,0.91782606,5.4081888,6.9571033,1699.401,212.425125,0,0,upstream
150234,0.9637261,5.5186796,6.9998436,1699.8213,212.4776625,0,0,upstream
150235,3.8012447,6.3952155,5.9948187,1702.1228,212.76535,0,0,upstream
150236,1.3997544,5.7690687,6.8971963,1700.0154,212.501925,0,0,upstream
150237,3.229532,6.4153523,6.6049242,1699.4037,212.4254625,0,0,upstream
150238,5.3168802,6.6653333,5.5541425,1698.0396,212.25495,0,0,upstream
150239,4.877954,7.006639,5.984767,1703.4127,212.9265875,0,0,upstream
150240,1.6102033,5.964077,6.853714,1699.9552,212.4944,0,0,upstream
150241,1.8701355,6.251482,6.7850671,1699.7733,212.4716625,0,0,upstream
150242,7.832128,6.9224534,5.7870479,1699.7731,212.4716375,0,0,upstream
150243,7.5275693,7.2462997,6.0955944,1699.6619,212.4577375,0,0,upstream
150244,2.072042,6.3453426,6.7755184,1699.8237,212.4779625,0,0,upstream
150245,10.435063,7.4950075,6.7284288,1700.0614,212.507675,0,0,upstream
150246,7.8809619,7.4521222,6.7266126,1699.5051,212.4381375,0,0,upstream
150247,11.728023,7.3957553,5.7674451,1698.2263,212.2782875,0,0,upstream
150248,9.8452616,7.6054111,5.9420152,1702.2189,212.7773625,0,0,upstream
150249,4.0562134,6.9805512,6.6856475,1699.8219,212.4777375,0,0,upstream
150250,13.97406,7.745091,5.9757481,1704.9668,213.12085,0,0,upstream
150251,11.770679,7.8211699,6.0744834,1705.9446,213.243075,0,0,upstream
150252,4.1236281,6.9999223,6.6801224,1699.8098,212.476225,0,0,upstream
150253,13.981025,8.0275364,6.7374196,1700.118,212.51475,0,0,upstream
150254,14.742607,7.8704495,6.0077858,1702.6592,212.8324,0,0,upstream
150255,4.449285,7.1022472,6.6844611,1699.8318,212.478975,0,0,upstream
150256,15.183998,7.9868569,6.646349,1699.839,212.479875,0,0,upstream
150257,12.785656,7.8232355,6.6457849,1699.5697,212.4462125,0,0,upstream
150258,21.927294,8.3417816,6.5806193,1700.0851,212.5106375,0,0,upstream
150259,20.62359,8.0389023,6.5700436,1700.0944,212.5118,0,0,upstream
150260,19.590807,8.1828289,6.6167512,1699.6265,212.4533125,0,0,upstream
150261,22.782869,8.1045809,6.4053445,1699.2589,212.4073625,0,0,upstream
150262,11.377481,7.7067404,6.7368689,1699.6433,212.4554125,0,0,upstream
150263,27.303715,8.4601183,6.565496,1699.87,212.48375,0,0,upstream
150264,17.462702,8.0550499,6.6425824,1699.7316,212.46645,0,0,upstream
150265,8.1131325,7.0416989,6.7159824,1699.4182,212.427275,0,0,upstream
150266,7.4157662,7.1790209,6.7605662,1699.7957,212.4744625,0,0,upstream
150267,27.836517,8.3622541,6.5761547,1699.9995,212.4999375,0,0,upstream
150268,19.216633,7.8235011,6.6082458,1699.6804,212.46005,0,0,upstream
150269,18.006035,7.6508408,6.6613722,1699.7903,212.4737875,0,0,upstream
150270,0.51753587,4.513731,0.50002664,1702.0787,212.7598375,0,0,upstream
150271,0.54526025,4.5537953,0.97801965,1703.0605,212.8825625,0,0,upstream
150272,0.55000114,4.5765443,1.4820312,1703.9873,212.9984125,0,0,upstream
150273,0.77039379,4.5709515,1.7969067,1701.3389,212.6673625,0,0,upstream
150274,0.51965076,4.6471214,2.3125453,1704.4301,213.0537625,0,0,upstream
150275,0.88443279,4.5931792,2.54849,1701.9042,212.738025,0,0,upstream
150276,0.80756927,4.6017156,2.9852662,1703.1367,212.8920875,0,0,upstream
150277,1.2345066,4.7868748,3.1624029,1701.808,212.726,0,0,upstream
150278,0.61403,4.4396105,3.6046965,1703.2036,212.90045,0,0,upstream
150279,0.60417932,4.5548706,4.0823321,1702.1921,212.7740125,0,0,upstream
150280,1.206123,4.8499432,3.9931903,1701.3798,212.672475,0,0,upstream
150281,0.83362854,4.7109203,4.4874091,1702.7357,212.8419625,0,0,upstream
150282,0.68688011,4.7931108,4.9108577,1700.1425,212.5178125,0,0,upstream
150283,1.4947978,5.0370669,4.5214276,1701.514,212.68925,0,0,upstream
150284,1.3148235,5.0778494,5.0046954,1701.0281,212.6285125,0,0,upstream
150285,1.608157,5.2240033,5.1106358,1702.4998,212.812475,0,0,upstream
150286,1.9903181,5.5786371,4.8354239,1701.9292,212.74115,0,0,upstream
150287,1.8525019,5.5290952,5.2375607,1701.454,212.68175,0,0,upstream
150288,2.7366943,5.7929296,5.0064664,1703.4967,212.9370875,0,0,upstream
150289,2.1694787,5.9563222,5.2953396,1700.5876,212.57345,0,0,upstream
150290,2.5764055,6.2243714,5.6034212,1700.1173,212.5146625,0,0,upstream
150291,1.499274,5.6010356,6.1617565,1701.4337,212.6792125,0,0,upstream
150292,3.356179,6.3184052,5.3216782,1703.0161,212.8770125,0,0,upstream
150293,4.841023,6.6963935,5.3854995,1700.5171,212.5646375,0,0,upstream
150294,3.5031011,6.5779476,5.5774508,1698.1836,212.27295,0,0,upstream
150295,4.3110895,6.8065028,5.5523481,1699.6675,212.4584375,0,0,upstream
150296,3.8837886,6.8012452,5.8224726,1700.2209,212.5276125,0,0,upstream
150297,5.8847799,7.0371222,5.5694466,1698.5938,212.324225,0,0,upstream
150298,6.5935035,7.1787815,5.601965,1700.0829,212.5103625,0,0,upstream
150299,7.7988863,7.4026742,5.7390223,1698.923,212.365375,0,0,upstream
150300,6.1573524,7.2046604,6.1093502,1702.684,212.8355,0,0,upstream
150301,5.3254156,7.3564034,5.9698253,1700.8622,212.607775,0,0,upstream
150302,8.1611843,7.4415226,6.2346516,1704.8923,213.1115375,0,0,upstream
150303,5.4904695,7.4149728,6.6992373,1699.9429,212.4928625,0,0,upstream
150304,5.6029034,7.2509346,6.6921186,1699.8384,212.4798,0,0,upstream
150305,10.695468,7.6911588,5.9158421,1702.8611,212.8576375,0,0,upstream
150306,6.881597,7.3677468,6.0480628,1702.3317,212.7914625,0,0,upstream
150307,10.546243,7.9322972,6.6763453,1699.9692,212.49615,0,0,upstream
150308,2.7883189,6.649087,6.6847639,1699.7603,212.4700375,0,0,upstream
150309,9.6763248,7.7872052,6.7252607,1700.1426,212.517825,0,0,upstream
150310,15.640853,8.1217995,5.9371204,1707.1902,213.398775,0,0,upstream
150311,6.8888826,7.7024097,6.7185369,1699.7086,212.463575,0,0,upstream
150312,12.890767,8.0488119,6.6807375,1699.7894,212.473675,0,0,upstream
150313,14.371653,8.0622053,6.4698749,1698.3754,212.296925,0,0,upstream
150314,20.447016,8.3134842,6.6183519,1700.1411,212.5176375,0,0,upstream
150315,4.757216,7.2754793,6.7215438,1699.8849,212.4856125,0,0,upstream
150316,18.388435,8.2237329,6.6900129,1699.9961,212.4995125,0,0,upstream
150317,12.62921,7.9094548,6.6681228,1699.7543,212.4692875,0,0,upstream
150318,17.696692,8.4557762,6.628089,1699.6874,212.460925,0,0,upstream
150319,20.845396,8.2286425,6.5904164,1699.9613,212.4951625,0,0,upstream
150320,6.3171248,7.4641728,6.7455702,1699.811,212.476375,0,0,upstream
150321,28.90547,8.6458511,6.5837607,1699.9421,212.4927625,0,0,upstream
150322,19.027184,8.2738485,6.6569538,1699.9896,212.4987,0,0,upstream
150323,28.223675,8.5872679,6.5491371,1699.9749,212.4968625,0,0,upstream
150324,9.1059284,7.7619557,6.6938086,1699.8347,212.4793375,0,0,upstream
150325,7.2407393,7.1834736,6.7499733,1699.7681,212.4710125,0,0,upstream
150326,6.5930099,7.3139315,6.7245202,1699.6862,212.460775,0,0,upstream
150327,25.579273,8.3998079,6.5100169,1700.0071,212.5008875,0,0,upstream
150328,18.462524,7.9378963,6.6616592,1699.991,212.498875,0,0,upstream
150329,16.999525,7.9352121,6.6500878,1699.8179,212.4772375,0,0,upstream
150330,0.52911866,5.0229678,0.50014222,1702.4341,212.8042625,0,0,upstream
150331,0.56847298,5.0430555,0.96973246,1702.6951,212.8368875,0,0,upstream
150332,0.57722503,5.0681624,1.4262751,1703.1371,212.8921375,0,0,upstream
150333,0.64451069,5.055253,1.8358073,1702.8027,212.8503375,0,0,upstream
150334,0.78795105,5.0915422,2.1936216,1702.4414,212.805175,0,0,upstream
150335,0.6881969,5.095294,2.6102002,1702.1487,212.7685875,0,0,upstream
150336,0.52943528,4.9962001,3.0694065,1702.952,212.869,0,0,upstream
150337,0.91512811,5.1062155,3.2732372,1702.3823,212.7977875,0,0,upstream
150338,0.62684917,4.9790883,3.7160466,1702.4814,212.810175,0,0,upstream
150339,1.1875402,5.2825708,3.7461553,1701.333,212.666625,0,0,upstream
150340,0.84246486,5.2086387,4.160934,1701.9951,212.7493875,0,0,upstream
150341,0.67495352,5.1840849,4.6036959,1702.8873,212.8609125,0,0,upstream
150342,0.84999007,5.4205966,4.9083099,1700.4672,212.5584,0,0,upstream
150343,0.71167606,5.405581,5.2387128,1702.9042,212.863025,0,0,upstream
150344,0.67783552,5.1900311,5.5594983,1702.1232,212.7654,0,0,upstream
150345,0.9376893,5.5825205,5.6803055,1701.2811,212.6601375,0,0,upstream
150346,1.1992083,5.8155875,5.7615519,1696.8743,212.1092875,0,0,upstream
150347,0.69420385,5.4673376,6.1049571,1698.4294,212.303675,0,0,upstream
150348,0.843458,5.8290043,6.2217293,1706.3568,213.2946,0,0,upstream
150349,1.6106687,6.2084746,5.8247547,1700.5526,212.569075,0,0,upstream
150350,0.73385268,5.921927,6.8047585,1698.4203,212.3025375,0,0,upstream
150351,2.5109684,6.6354384,5.7522521,1700.0022,212.500275,0,0,upstream
150352,2.2619798,6.5985551,6.2480378,1702.376,212.797,0,0,upstream
150353,1.9024795,6.1964192,6.0814261,1704.0093,213.0011625,0,0,upstream
150354,1.0868407,6.0089736,6.975955,1700.1989,212.5248625,0,0,upstream
150355,4.6689672,7.2579322,5.5804129,1699.8083,212.4760375,0,0,upstream
150356,4.0440073,7.1436763,6.1203794,1703.0431,212.8803875,0,0,upstream
150357,1.5483043,6.5623279,6.8387403,1699.588,212.4485,0,0,upstream
150358,3.1446612,6.8709764,6.1292801,1703.8474,212.980925,0,0,upstream
150359,4.8460722,7.5473995,6.7263675,1699.9135,212.4891875,0,0,upstream
150360,6.1801081,7.6554036,5.9663444,1701.3385,212.6673125,0,0,upstream
150361,2.3916445,6.827961,6.6969075,1699.7521,212.4690125,0,0,upstream
150362,5.9273825,7.8930883,6.5283813,1698.7023,212.3377875,0,0,upstream
150363,8.7539177,7.64398,6.088985,1698.8832,212.3604,0,0,upstream
150364,2.286433,7.0253596,6.7089868,1699.8434,212.480425,0,0,upstream
150365,11.230696,7.9843917,5.9212279,1698.72,212.34,0,0,upstream
150366,8.2212267,7.8906903,6.7082429,1699.577,212.447125,0,0,upstream
150367,12.896446,8.0154333,5.9160028,1706.2936,213.2867,0,0,upstream
150368,7.3845353,7.8913336,6.7459121,1699.7025,212.4628125,0,0,upstream
150369,12.163606,8.2400246,6.3871865,1700.1022,212.512775,0,0,upstream
150370,15.204268,8.4032679,5.8791647,1698.6484,212.33105,0,0,upstream
150371,12.037022,8.1776409,6.7426043,1700.0557,212.5069625,0,0,upstream
150372,10.188086,7.9266505,6.4347763,1699.481,212.435125,0,0,upstream
150373,21.388956,8.2040739,6.1533318,1701.2993,212.6624125,0,0,upstream
150374,18.60331,8.2186642,5.9481258,1704.0259,213.0032375,0,0,upstream
150375,3.434633,7.2590995,6.6485686,1699.6494,212.456175,0,0,upstream
150376,23.310158,8.5326624,6.1120634,1703.8884,212.98605,0,0,upstream
150377,17.457758,8.4388752,6.6425481,1699.7798,212.472475,0,0,upstream
150378,19.513784,8.4923639,6.6045532,1699.4728,212.4341,0,0,upstream
150379,19.770638,8.3771706,5.928473,1707.6663,213.4582875,0,0,upstream
150380,17.021524,8.2800016,6.7076077,1700.0642,212.508025,0,0,upstream
150381,30.302412,8.7114811,6.5451674,1700.1871,212.5233875,0,0,upstream
150382,17.730942,8.2759886,6.6302009,1699.7518,212.468975,0,0,upstream
150383,27.989086,8.6633291,6.5547056,1699.8571,212.4821375,0,0,upstream
150384,15.3222,8.2188072,6.6828017,1699.9382,212.492275,0,0,upstream
150385,25.407471,8.5018444,6.5387778,1699.9781,212.4972625,0,0,upstream
150386,8.1641169,7.7866502,6.7045512,1699.5005,212.4375625,0,0,upstream
150387,23.744318,8.5738287,6.5826054,1699.4766,212.434575,0,0,upstream
150388,15.954488,8.2775812,6.688324,1699.8765,212.4845625,0,0,upstream
150389,10.979219,7.7423897,6.7189498,1699.813,212.476625,0,0,upstream
150390,0.52148288,5.5158238,0.49940208,1702.295,212.786875,0,0,upstream
150391,0.55681199,5.5399842,0.97594738,1703.0355,212.8794375,0,0,upstream
150392,0.59510916,5.5437508,1.428345,1703.0525,212.8815625,0,0,upstream
150393,0.63835764,5.5727124,1.8199186,1702.3787,212.7973375,0,0,upstream
150394,0.51527989,5.525156,2.3317058,1703.8081,212.9760125,0,0,upstream
150395,1.0149099,5.5777955,2.4777009,1701.7478,212.718475,0,0,upstream
150396,0.70791763,5.5591559,2.9399424,1702.8279,212.8534875,0,0,upstream
150397,0.67891842,5.5352354,3.3361404,1701.8969,212.7371125,0,0,upstream
150398,0.57839245,5.5084724,3.8778172,1703.0201,212.8775125,0,0,upstream
150399,1.3310214,5.7926292,3.5712001,1702.2,212.775,0,0,upstream
150400,0.89634001,5.7068939,4.1691403,1701.5876,212.69845,0,0,upstream
150401,0.70239872,5.7733955,4.6833205,1702.2555,212.7819375,0,0,upstream
150402,1.4715364,5.9024525,4.30474,1702.8685,212.8585625,0,0,upstream
150403,1.4506145,5.8996181,4.7118688,1700.0375,212.5046875,0,0,upstream
150404,1.1998607,5.914845,5.1669245,1703.347,212.918375,0,0,upstream
150405,2.0343885,6.1245098,4.6541162,1702.3845,212.7980625,0,0,upstream
150406,1.9953783,6.5254688,4.9298077,1701.7811,212.7226375,0,0,upstream
150407,1.7556806,6.1721778,5.3176742,1701.2422,212.655275,0,0,upstream
150408,2.5244024,6.3541307,5.0422182,1701.3427,212.6678375,0,0,upstream
150409,2.7536087,6.8294683,5.1675172,1706.0663,213.2582875,0,0,upstream
150410,3.7908845,7.038702,5.287066,1703.822,212.97775,0,0,upstream
150411,2.7766833,6.825583,5.5746975,1700.3097,212.5387125,0,0,upstream
150412,3.1673062,6.9673829,5.5485387,1698.689,212.336125,0,0,upstream
150413,0.88243741,6.4638772,6.9722939,1699.8794,212.484925,0,0,upstream
150414,4.0088243,7.3941226,5.813117,1700.0776,212.5097,0,0,upstream
150415,5.23592,7.4525084,5.5893393,1698.6993,212.3374125,0,0,upstream
150416,1.0332686,6.5953231,6.9624829,1699.757,212.469625,0,0,upstream
150417,4.6189914,7.5358663,6.0402942,1701.1403,212.6425375,0,0,upstream
150418,6.6625724,7.7504191,5.7745771,1700.6006,212.575075,0,0,upstream
150419,5.37392,7.8579488,5.9357209,1704.0742,213.009275,0,0,upstream
150420,5.6828079,7.7123008,6.7141709,1700.0129,212.5016125,0,0,upstream
150421,1.3456179,6.7947145,6.900548,1699.4359,212.4294875,0,0,upstream
150422,8.3757582,8.0647364,6.1280184,1702.5742,212.821775,0,0,upstream
