idp,x,y,z,category
166965,22.506603,6.0285654,1.9469726,trapped
166966,28.100006,5.6952262,1.8919588,trapped
166967,24.732895,5.5853119,1.8433918,trapped
166968,24.78039,6.1562848,1.784241,trapped
166969,27.743069,5.44346,2.0374358,trapped
166970,24.897705,5.9941001,2.2871025,trapped
166971,27.643404,6.0334258,2.1262126,trapped
166972,27.170891,5.8248653,2.0822303,trapped
166973,30.246059,5.9325824,2.1836812,trapped
166974,26.911819,6.2349052,2.2663229,trapped
166975,31.717682,5.3703575,2.5267704,trapped
166976,30.910946,5.977222,2.5690892,trapped
166977,29.402708,6.232141,2.3763964,trapped
166978,33.98233,6.260993,2.5011539,trapped
166979,28.895908,6.154511,2.5193908,trapped
166980,33.064075,6.054245,2.625102,trapped
166981,30.139771,6.3005133,2.460542,trapped
166982,33.492985,5.9724221,2.5755525,trapped
166983,32.539959,6.4903054,2.4450517,trapped
166984,36.597908,6.2042994,2.7069747,trapped
166985,32.795124,6.3839488,2.9167788,trapped
166986,36.14381,6.5457439,2.7294283,trapped
166987,35.717045,6.4144316,2.8695412,trapped
166988,35.288364,6.5372829,2.9848762,trapped
166989,39.441223,6.5593791,3.137903,trapped
166990,34.713943,6.6617322,2.9624715,trapped
166991,38.24609,6.6306424,3.1062253,trapped
166992,37.940159,7.0421066,3.1870804,trapped
166993,39.378452,7.1023345,2.8855295,trapped
166994,40.176823,7.0875936,3.5419419,trapped
166995,38.092789,7.6116858,3.1332691,trapped
166996,41.635166,7.2582011,3.4519746,trapped
166997,40.221809,7.6256118,3.5293431,trapped
166998,42.326797,7.9674292,3.3117809,trapped
166999,42.317924,7.7432785,3.7936485,trapped
167000,43.945057,8.4477606,3.6644506,trapped
167001,45.204922,8.2808075,4.4316249,trapped
167002,46.770996,8.6500254,4.3684282,trapped
167003,46.112083,8.3032465,4.5202975,trapped
167004,48.295921,8.6657143,4.4762635,trapped
167005,48.58007,8.7510748,5.0671997,trapped
167006,50.679688,9.2066545,5.4720402,trapped
167007,52.055759,9.3126087,6.0978489,trapped
167008,45.338776,10.7018,8.9889488,trapped
167009,54.475643,8.7569227,7.8369379,trapped
167010,5.5033646,7.5412145,0.64738506,trapped
167011,6.8268127,7.4385686,0.94384873,trapped
167012,7.5281043,7.2681947,0.79548776,trapped
167013,11.080085,7.2442169,1.4039547,trapped
167014,12.166571,7.1788225,1.2572614,trapped
167015,14.877835,6.9946117,1.2235109,trapped
167016,16.104265,7.0557146,1.3920034,trapped
167017,18.515007,6.9796524,1.5437692,trapped
167018,17.719164,6.7765107,1.5338781,trapped
167019,20.648769,6.7527781,1.3465222,trapped
167020,21.89263,6.5574307,1.3193657,trapped
167021,21.494635,6.5990276,1.632555,trapped
167022,24.068609,6.4243131,1.8224614,trapped
167023,23.067924,6.3596392,1.7553741,trapped
167024,26.533337,6.5100193,1.7283632,trapped
167025,23.547525,6.689178,1.8829602,trapped
167026,27.986609,6.266171,1.9026488,trapped
167027,26.241697,6.5325909,1.9773123,trapped
167028,25.902552,6.155427,1.7155571,trapped
167029,31.476522,6.7497778,2.0243845,trapped
167030,25.432367,6.4745216,1.7318672,trapped
167031,31.522079,6.1753497,2.3979659,trapped
167032,28.800779,6.7107582,2.3249876,trapped
167033,30.402411,6.5632448,2.0297825,trapped
167034,27.293106,6.5400543,1.9891263,trapped
167035,32.470074,6.1792555,2.0459294,trapped
167036,29.542778,6.3732786,1.9190609,trapped
167037,32.101746,6.8216639,2.5049582,trapped
167038,32.023186,6.4599037,2.0308843,trapped
167039,31.202944,6.6114368,2.5216992,trapped
167040,34.544296,6.7375135,2.5068402,trapped
167041,30.030197,6.8552771,2.2475421,trapped
167042,33.543041,6.4811907,2.5458148,trapped
167043,30.888149,6.7245364,2.7566206,trapped
167044,33.792816,7.0903506,2.6192632,trapped
167045,31.546089,7.1018777,2.4838164,trapped
167046,33.131325,6.7625208,2.5321548,trapped
167047,33.781544,7.1529369,3.0044477,trapped
167048,32.974319,7.2691374,2.7588265,trapped
167049,36.631241,7.208354,2.7068613,trapped
167050,32.479671,7.3670955,2.896003,trapped
167051,36.143902,7.1653833,2.790319,trapped
167052,34.041203,7.8197494,3.1892307,trapped
167053,35.765526,7.1150393,2.9809313,trapped
167054,37.32008,7.6341186,2.980207,trapped
167055,36.157078,7.7742486,3.2326636,trapped
167056,38.755405,7.4353561,3.0975668,trapped
167057,38.440639,7.9004955,3.5622048,trapped
167058,40.335106,8.0127048,3.1703103,trapped
167059,40.843212,8.2794781,3.7781379,trapped
167060,42.744518,8.3053875,3.8894489,trapped
167061,44.135616,8.2630091,4.2035046,trapped
167062,45.144318,8.7957678,4.5955467,trapped
167063,46.310135,8.6608868,4.2708783,trapped
167064,49.427479,9.4753485,4.6937943,trapped
167065,49.470543,9.0718813,5.1019449,trapped
167066,51.450684,9.4091673,5.7270894,trapped
167067,53.459667,9.8205986,6.32902,trapped
167068,54.936462,9.4191227,6.8929796,trapped
167069,55.854176,9.3267603,7.5348005,trapped
167070,5.4906154,8.02565,0.66836327,trapped
167071,6.6072068,7.9051323,0.75336212,trapped
167072,7.4523349,7.7791233,0.76469034,trapped
167073,10.681883,7.9121509,1.3074917,trapped
167074,12.465759,7.7615709,1.2137558,trapped
167075,15.278686,7.6613441,1.3860798,trapped
167076,15.857467,7.6128492,1.2173926,trapped
167077,16.572969,7.4507637,1.3507493,trapped
167078,18.299131,7.6279626,1.7102256,trapped
167079,20.228189,7.4315534,1.3791399,trapped
167080,22.934137,7.1471663,1.3731729,trapped
167081,20.477734,7.3252244,1.7864193,trapped
167082,23.905899,7.0146203,1.8408301,trapped
167083,21.538498,7.1951618,1.3419086,trapped
167084,25.52812,7.1863122,1.752133,trapped
167085,22.551516,7.2874675,1.7988279,trapped
167086,27.836649,6.7890391,1.9378206,trapped
167087,25.041946,6.9700985,1.7457404,trapped
167088,24.422327,7.0430946,1.7491277,trapped
167089,28.399431,6.6501627,1.8530623,trapped
167090,25.333403,7.4319177,2.164773,trapped
167091,26.983585,7.0518413,1.660089,trapped
167092,27.343216,7.4561152,2.0341578,trapped
167093,29.623844,7.2126589,1.7840556,trapped
167094,26.839121,7.0905762,2.0367093,trapped
167095,30.675068,7.0858459,2.2129092,trapped
167096,29.457226,6.9598813,2.2769167,trapped
167097,30.199255,7.543736,2.2196131,trapped
167098,34.055374,6.949399,2.4329913,trapped
167099,29.025318,7.3321586,2.2001019,trapped
167100,33.183399,7.3731527,2.4394083,trapped
167101,32.167789,7.4147844,2.3769817,trapped
167102,34.183662,7.2459307,2.0978842,trapped
167103,31.597164,7.6613221,2.4911993,trapped
167104,37.068668,7.413837,2.4874513,trapped
167105,34.637402,7.5740685,2.5879474,trapped
167106,35.643932,7.7288165,2.4405086,trapped
167107,35.043083,7.6755223,2.5103519,trapped
167108,34.294441,7.5960526,2.7197502,trapped
167109,38.277,7.758853,2.6768498,trapped
167110,35.640995,7.9589553,2.8012373,trapped
167111,37.456429,8.0245771,2.7455723,trapped
167112,36.790092,7.8375998,2.9120095,trapped
167113,41.342274,8.1428385,3.1795564,trapped
167114,39.580433,8.1118917,3.1253827,trapped
167115,38.754597,8.0712004,3.1846955,trapped
167116,41.789722,8.577198,3.0178199,trapped
167117,39.117855,8.4214125,3.188714,trapped
167118,43.130787,8.5271349,3.7773647,trapped
167119,42.02887,8.3525915,3.5439856,trapped
167120,44.398674,8.6021605,3.5533571,trapped
167121,44.633308,8.8398466,4.0843973,trapped
167122,46.268375,9.2065039,3.9024622,trapped
167123,48.210464,9.1860046,4.6237488,trapped
167124,47.510849,9.2031183,4.6446729,trapped
167125,51.036392,9.3739891,5.1574864,trapped
167126,52.236122,9.5391474,5.6713519,trapped
167127,52.621693,9.6686106,6.1658225,trapped
167128,52.785851,9.326273,7.7080235,trapped
167129,54.563293,9.118145,7.7200727,trapped
167130,5.4400802,8.5254908,0.62962157,trapped
167131,6.7108593,8.420867,0.86567611,trapped
167132,7.4993095,8.3280048,0.80001175,trapped
167133,10.818425,8.4252167,1.4024551,trapped
167134,11.958179,8.2541256,1.2595305,trapped
167135,15.239956,8.2089243,1.4786178,trapped
167136,16.349306,8.1308594,1.3033235,trapped
167137,18.306095,8.202611,1.4398822,trapped
167138,17.515554,8.0478907,1.3547945,trapped
167139,20.741812,8.2179756,1.51612,trapped
167140,22.742956,8.07864,1.3957752,trapped
167141,20.846247,7.855454,1.5525072,trapped
167142,23.667257,7.582201,1.8500037,trapped
167143,21.899254,7.7913227,1.3599912,trapped
167144,26.27652,7.8479443,1.7392111,trapped
167145,23.182825,7.649704,1.8199759,trapped
167146,27.613976,7.4904761,1.7237144,trapped
167147,25.85146,7.5664496,1.7837189,trapped
167148,25.482807,7.8571119,1.7245785,trapped
167149,31.097696,7.269392,1.9925817,trapped
167150,24.87887,7.5798626,1.7130796,trapped
167151,29.493031,8.0052338,1.9562072,trapped
167152,28.912977,8.0528002,2.0088649,trapped
167153,29.041521,8.0611792,1.5520648,trapped
167154,29.702394,7.6301761,2.2379372,trapped
167155,32.15974,7.6234217,1.8696907,trapped
167156,28.544655,7.7400079,2.2086098,trapped
167157,33.347637,7.8274918,2.4110031,trapped
167158,30.565662,7.6620979,1.9995877,trapped
167159,31.711836,7.9741521,2.2000589,trapped
167160,34.370865,8.0700617,2.115689,trapped
167161,30.658308,8.217782,2.2919149,trapped
167162,32.558788,7.8928132,2.2674861,trapped
167163,30.418951,8.1360645,2.6068788,trapped
167164,33.843281,8.1334362,2.2238505,trapped
167165,33.3606,8.110651,2.7220495,trapped
167166,32.841175,8.3529902,2.714467,trapped
167167,35.020481,8.2832127,2.7564993,trapped
167168,34.436443,8.2314119,2.7000952,trapped
167169,36.751415,8.4142599,2.8097911,trapped
167170,32.284504,8.2170181,2.666734,trapped
167171,38.241222,8.7823372,3.0018055,trapped
167172,34.317204,8.5085564,3.0801764,trapped
167173,35.949745,8.3794193,2.5654206,trapped
167174,37.617176,8.9766407,2.9868319,trapped
167175,36.810062,8.7044554,3.2986217,trapped
167176,40.095062,8.449192,3.1981938,trapped
167177,39.262394,9.1407156,3.4863355,trapped
167178,41.804428,9.0929203,3.7042732,trapped
167179,40.767097,8.8991423,3.3973589,trapped
167180,43.22781,9.1201477,3.5900569,trapped
167181,43.242901,9.0496855,4.126955,trapped
167182,45.910301,9.0500832,4.196157,trapped
167183,45.590069,9.2212315,4.5383506,trapped
167184,48.87384,9.3856077,4.7127442,trapped
167185,50.0182,9.6212215,5.0283871,trapped
167186,53.101635,9.8814611,5.8677197,trapped
167187,54.349365,9.3544159,6.5860047,trapped
167188,52.780285,8.3892431,8.382164,trapped
167189,53.694931,9.3332834,7.4162378,trapped
167190,5.3931088,9.0015125,0.6437906,trapped
167191,6.5509119,8.9400034,0.75776261,trapped
167192,7.3760176,8.8621683,0.766599,trapped
167193,10.527985,8.8975754,1.308163,trapped
167194,12.4975,8.9260693,1.3191808,trapped
167195,15.226777,8.8335161,1.4877604,trapped
167196,15.473791,8.9095974,1.1752981,trapped
167197,16.011618,8.774766,1.3296167,trapped
167198,17.481705,8.6098766,1.3238989,trapped
167199,20.06288,8.9668427,1.2979649,trapped
167200,24.901072,9.0264435,1.8562702,trapped
167201,20.279009,8.4372921,1.691444,trapped
167202,21.331959,8.3674278,1.2109727,trapped
167203,23.172955,8.6669884,1.7505685,trapped
167204,26.402403,8.3386297,1.7718691,trapped
167205,22.57177,8.483222,1.7993412,trapped
167206,25.845757,8.3417501,1.5960944,trapped
167207,25.479826,8.4619598,1.7896689,trapped
167208,24.710062,8.3966246,1.7420821,trapped
167209,27.496593,8.3448868,1.7989913,trapped
167210,24.354641,8.7757645,1.77123,trapped
167211,26.060894,8.8701487,1.5101413,trapped
167212,28.388559,8.6136827,1.9177921,trapped
167213,30.63578,8.5593786,1.9362822,trapped
167214,26.787539,8.9694233,2.0793276,trapped
167215,31.895325,8.5292149,1.9893265,trapped
167216,29.276228,8.7834129,2.1385231,trapped
167217,29.839561,8.4488335,2.0883558,trapped
167218,28.994986,8.4321642,2.3808019,trapped
167219,31.350216,8.6709661,1.9080306,trapped
167220,32.871536,8.7627993,2.4732499,trapped
167221,31.628233,8.4660692,2.5162539,trapped
167222,35.043171,8.5687284,2.4041564,trapped
167223,32.13699,8.7860012,2.5197079,trapped
167224,37.396839,8.7807341,2.5053184,trapped
167225,34.255936,8.6921978,2.4869394,trapped
167226,36.092945,8.9470053,2.5547159,trapped
167227,37.888493,8.8536081,2.4587381,trapped
167228,33.308586,8.5106163,2.3840897,trapped
167229,36.83049,8.8939018,2.5885417,trapped
167230,34.950817,9.0053682,2.6156583,trapped
167231,40.027267,9.0916519,3.0291104,trapped
167232,35.534603,8.885006,2.7158949,trapped
167233,39.916882,8.8607063,2.670733,trapped
167234,39.535782,8.8296089,3.0964663,trapped
167235,38.861576,9.0346165,2.9666371,trapped
167236,42.363663,8.9244013,3.3726509,trapped
167237,39.79475,9.4694929,3.4644415,trapped
167238,44.396484,9.421587,3.9041421,trapped
167239,42.053375,9.3601961,3.4565029,trapped
167240,45.452065,9.5057154,3.8967872,trapped
167241,44.845844,9.3798809,3.7152641,trapped
167242,47.899834,9.5745249,4.5320063,trapped
167243,46.662407,9.6568651,4.3734064,trapped
167244,50.538399,9.869524,5.2426448,trapped
167245,51.712257,9.8919525,5.5044346,trapped
167246,51.230503,10.024555,5.4044857,trapped
167247,52.120663,10.072847,6.1135888,trapped
167248,52.340977,10.13491,7.879015,trapped
167249,55.500427,9.7198792,7.4354572,trapped
167250,5.3461595,9.5097466,0.60077828,trapped
167251,6.7533903,9.462388,0.90879625,trapped
167252,7.4674678,9.4377337,0.79726708,trapped
167253,10.654467,9.4914837,1.3476532,trapped
167254,11.671838,9.4164257,1.3386792,trapped
167255,15.518491,9.4253798,1.4583788,trapped
167256,16.243942,9.4428253,1.3601221,trapped
167257,17.973131,9.3793936,1.3283122,trapped
167258,17.32832,9.290801,1.2719685,trapped
167259,20.558779,9.468709,1.4563109,trapped
167260,23.637716,9.8124561,1.69217,trapped
167261,21.933718,9.3068943,1.9179506,trapped
167262,23.819035,8.8810225,1.5924041,trapped
167263,21.905699,8.9747896,1.2691565,trapped
167264,26.363064,9.4665146,1.7467299,trapped
167265,23.869234,9.1425219,1.8681134,trapped
167266,27.570944,9.2330675,1.8065288,trapped
167267,25.614733,9.0373573,1.751246,trapped
167268,25.358952,9.7515745,1.6588893,trapped
167269,28.237213,9.5447359,1.8371015,trapped
167270,24.5128,9.3738575,1.6491272,trapped
167271,30.416151,9.2101164,1.9301137,trapped
167272,26.794916,9.5195713,1.7210679,trapped
167273,30.016668,8.9634705,1.9264307,trapped
167274,27.182673,8.9810829,1.9368984,trapped
167275,32.64312,9.505065,2.030726,trapped
167276,31.636028,9.3175955,2.2651112,trapped
167277,28.736391,9.1826553,1.7650691,trapped
167278,33.388336,8.8762922,2.0362265,trapped
167279,29.637152,9.1391249,2.0494583,trapped
167280,32.385803,8.927043,2.0509539,trapped
167281,31.236782,9.4775486,2.3636644,trapped
167282,31.997524,9.3462963,1.9686705,trapped
167283,29.570063,9.6596851,2.2076216,trapped
167284,35.241329,9.4254942,2.4963446,trapped
167285,33.361031,9.34307,2.370971,trapped
167286,30.887516,9.4681473,2.5176988,trapped
167287,33.931171,9.4670267,2.5940461,trapped
167288,33.013145,9.2986326,2.6009932,trapped
167289,37.829212,9.4161921,2.9229169,trapped
167290,34.650707,9.6074572,2.9157543,trapped
167291,38.168198,9.5649948,2.6845763,trapped
167292,34.002888,9.8421192,2.9184976,trapped
167293,36.84856,9.450861,2.6740179,trapped
167294,37.202843,9.8004656,3.0329812,trapped
167295,36.40604,9.3744583,2.999223,trapped
167296,39.51548,9.5554209,2.8949251,trapped
167297,38.909679,9.6589336,3.1953492,trapped
167298,41.349586,9.7946091,3.2632332,trapped
167299,41.540375,9.5388851,3.8216233,trapped
167300,43.68071,9.7182341,3.7569871,trapped
167301,43.237122,9.7354269,4.0252166,trapped
167302,44.799255,9.8865833,3.7923832,trapped
167303,46.181789,9.697855,4.4876575,trapped
167304,48.475346,9.7632313,4.694901,trapped
167305,50.008514,10.346932,5.0603871,trapped
167306,53.774769,10.033694,5.8903418,trapped
167307,54.208145,10.147964,6.3807111,trapped
167308,52.266579,8.3218031,8.4282942,trapped
167309,54.026363,9.3375568,7.5715303,trapped
167310,5.3318477,9.9992104,0.62904173,trapped
167311,6.5410357,9.9923019,0.79517853,trapped
167312,7.36132,9.9968052,0.75228709,trapped
167313,10.49935,10.003881,1.3022057,trapped
167314,12.482471,9.9540119,1.3308159,trapped
167315,15.08049,10.001708,1.4045717,trapped
167316,15.728456,9.9639101,1.4656848,trapped
167317,15.619018,10.036877,0.98400295,trapped
167318,17.949858,9.9070969,1.5616455,trapped
167319,19.70857,10.006508,1.2859749,trapped
167320,24.343225,10.187747,1.4288094,trapped
167321,20.763662,10.075944,1.7841185,trapped
167322,21.859274,9.8422184,1.23332,trapped
167323,22.832666,9.5666027,1.6628408,trapped
167324,26.079294,10.423031,1.7517148,trapped
167325,23.118059,10.055137,1.9088079,trapped
167326,28.870096,10.434667,1.8551742,trapped
167327,25.481462,10.222209,1.8535759,trapped
167328,24.983408,9.8759155,1.8469702,trapped
167329,27.194887,9.6382399,1.6389873,trapped
167330,24.355886,10.000276,1.8234832,trapped
167331,27.621029,10.023756,1.5411059,trapped
167332,28.867376,10.026021,2.0150614,trapped
167333,27.965773,10.476786,1.4544109,trapped
167334,27.797443,10.004133,2.0724285,trapped
167335,32.184124,9.9041958,2.060317,trapped
167336,27.182993,10.320642,1.9039717,trapped
167337,31.663271,9.9459524,2.0893519,trapped
167338,30.855547,9.9281464,2.09852,trapped
167339,30.560526,10.048149,2.5571504,trapped
167340,32.456978,9.9969454,1.7609271,trapped
167341,31.968182,10.355219,2.4411838,trapped
167342,35.00193,10.051135,2.5176661,trapped
167343,30.185299,9.9454889,2.0393615,trapped
167344,35.793392,10.044785,2.0495071,trapped
167345,33.553593,9.9929066,2.3517172,trapped
167346,35.476353,10.055361,2.4334919,trapped
167347,38.652111,9.9832888,2.6951995,trapped
167348,34.776775,9.5397921,2.5743067,trapped
167349,36.252258,10.124382,2.4967763,trapped
167350,34.31562,10.019258,2.516937,trapped
167351,37.96526,10.053562,2.4140284,trapped
167352,37.604572,9.9837627,2.8019588,trapped
167353,40.256435,10.230159,2.9040565,trapped
167354,40.002026,10.052234,3.2480874,trapped
167355,39.302151,9.9197378,3.1261508,trapped
167356,42.853233,10.14527,3.4000788,trapped
167357,40.46405,10.21877,3.6964567,trapped
167358,44.288216,10.050115,3.8297858,trapped
167359,41.927876,9.9372177,3.3881705,trapped
167360,45.374973,10.036673,3.8722272,trapped
167361,46.382679,10.237045,4.2085719,trapped
167362,47.533001,10.117161,4.3402886,trapped
167363,46.92255,10.101747,4.053266,trapped
167364,50.347336,10.284561,4.7917356,trapped
167365,52.165329,10.096949,5.4555721,trapped
167366,51.865372,10.525558,5.8195658,trapped
167367,53.321884,10.185873,6.7832217,trapped
167368,55.010033,9.6650639,7.2674012,trapped
167369,55.017761,9.3084774,7.8896952,trapped
167370,5.3290591,10.49166,0.60120922,trapped
167371,6.7190714,10.538241,0.88095087,trapped
167372,7.4765615,10.552569,0.79764426,trapped
167373,10.709266,10.51741,1.3086878,trapped
167374,11.881999,10.550471,1.2673671,trapped
167375,15.525869,10.543477,1.4931188,trapped
167376,16.386154,10.536491,1.364974,trapped
167377,18.132536,10.414164,1.4704783,trapped
167378,17.759983,10.883411,1.5264406,trapped
167379,20.323204,10.569626,1.4424739,trapped
167380,21.580132,10.495459,1.0798432,trapped
167381,22.789618,10.831636,1.9278729,trapped
167382,22.598692,10.960713,1.3597831,trapped
167383,23.698845,10.251088,1.7951984,trapped
167384,26.372322,10.846294,1.834672,trapped
167385,22.208523,10.737168,1.5726802,trapped
167386,26.805714,11.029781,1.6230398,trapped
167387,25.456182,11.067442,1.689907,trapped
167388,25.006643,10.733624,1.7468657,trapped
167389,26.616772,10.36283,1.616328,trapped
167390,24.589758,10.607158,1.7733413,trapped
167391,31.250319,10.582356,2.0146737,trapped
167392,28.611013,10.893237,1.9693522,trapped
167393,29.63343,11.043839,1.6978681,trapped
167394,28.17837,10.499043,1.9503745,trapped
167395,32.410042,10.774073,1.788021,trapped
167396,30.725208,10.572412,1.9787836,trapped
167397,29.347338,10.687598,1.8598235,trapped
167398,33.22377,11.120081,1.9875475,trapped
167399,31.207481,10.326395,2.4624586,trapped
167400,34.942772,10.790105,2.4091847,trapped
167401,33.069511,10.995529,2.482439,trapped
167402,33.024685,10.544313,2.0743935,trapped
167403,30.627472,10.630295,2.4648523,trapped
167404,34.160572,10.773322,2.4097147,trapped
167405,32.555721,10.763293,2.5268435,trapped
167406,32.69075,10.328539,2.293016,trapped
167407,34.844452,10.518385,2.6794963,trapped
167408,32.204647,10.892929,2.6851447,trapped
167409,35.541069,10.585257,2.3772924,trapped
167410,34.40398,10.441124,2.8415158,trapped
167411,38.084209,10.210174,2.8724606,trapped
167412,33.687187,10.465597,2.6808457,trapped
167413,37.282005,10.458242,2.916852,trapped
167414,36.830082,10.49664,2.7898972,trapped
167415,36.539268,10.588001,3.0164433,trapped
167416,39.936581,10.866656,3.1807997,trapped
167417,39.01215,10.410441,3.2674258,trapped
167418,41.613853,10.438908,3.3301671,trapped
167419,41.258755,10.291623,3.5295444,trapped
167420,43.428654,10.275381,3.5996306,trapped
167421,43.03722,10.422132,3.906662,trapped
167422,45.488277,10.238431,4.4008908,trapped
167423,47.144123,10.302669,4.8069396,trapped
167424,48.599243,10.249315,4.4965587,trapped
167425,49.594086,10.235269,5.0832505,trapped
167426,53.237972,10.430106,6.1774511,trapped
167427,54.764011,10.244749,6.807054,trapped
167428,53.044437,8.7771854,8.45856,trapped
167429,53.525673,9.3207684,7.9299812,trapped
167430,5.3853369,11.001885,0.64119333,trapped
167431,6.538094,11.060772,0.75136411,trapped
167432,7.3964405,11.139546,0.76972789,trapped
167433,10.601848,11.087111,1.3074957,trapped
167434,12.469581,11.152334,1.3131397,trapped
167435,15.241189,11.132725,1.503352,trapped
167436,15.53185,11.079082,1.1637958,trapped
167437,16.179762,11.227013,1.4019949,trapped
167438,17.657896,11.444005,1.3965001,trapped
167439,20.87606,11.303988,1.5958394,trapped
167440,24.587927,11.099091,1.673834,trapped
167441,20.463377,11.089543,1.7010562,trapped
167442,21.421646,11.617393,1.2458827,trapped
167443,22.932322,11.394979,1.6371011,trapped
167444,26.303118,11.696462,1.8305955,trapped
167445,22.623156,11.552653,1.7991225,trapped
167446,25.730265,11.68947,1.5921456,trapped
167447,24.541134,11.392014,1.9657048,trapped
167448,25.153234,11.456573,1.7880872,trapped
167449,28.190493,11.795266,1.6298523,trapped
167450,24.003233,10.979274,1.8010973,trapped
167451,29.086929,11.143408,1.8435982,trapped
167452,27.553293,11.22441,1.8039919,trapped
167453,28.001226,11.37591,1.8114609,trapped
167454,25.873037,11.339581,1.8894838,trapped
167455,31.952972,11.790675,2.0472414,trapped
167456,29.91279,11.470401,2.0788996,trapped
167457,32.087753,11.152695,2.098134,trapped
167458,28.267036,11.348948,2.3086019,trapped
167459,30.919056,11.537153,2.1006415,trapped
167460,35.212776,11.340529,2.4521801,trapped
167461,30.263407,11.26083,2.5017846,trapped
167462,32.617836,11.259616,2.0901473,trapped
167463,31.896658,11.321002,2.4575272,trapped
167464,35.432484,11.305178,2.1446187,trapped
167465,34.580627,11.283602,2.3133504,trapped
167466,34.996113,11.408109,2.7808077,trapped
167467,38.341339,11.265907,2.6409457,trapped
167468,33.782928,11.240022,2.4182999,trapped
167469,37.099186,11.048667,2.7447884,trapped
167470,35.928822,11.028618,2.738626,trapped
167471,37.887295,10.931195,2.6528344,trapped
167472,36.240486,11.249488,2.6036067,trapped
167473,40.62949,11.340636,3.0580878,trapped
167474,40.339455,10.801498,3.0025373,trapped
167475,39.125046,11.129502,3.1380177,trapped
167476,42.709728,10.860939,3.4179025,trapped
167477,39.387955,10.553098,3.1429722,trapped
167478,43.839806,10.7484,3.698812,trapped
167479,42.24905,10.79353,3.453789,trapped
167480,45.27972,10.680189,3.799602,trapped
167481,44.818893,10.550417,3.939337,trapped
167482,47.468342,10.663059,4.4318137,trapped
167483,46.955933,10.579749,4.308444,trapped
167484,49.172333,10.736257,4.7527332,trapped
167485,51.1213,10.391058,5.1167555,trapped
167486,50.684536,10.763268,5.3892975,trapped
167487,52.701466,10.322542,6.0468931,trapped
167488,55.176563,10.258738,7.1332946,trapped
167489,54.9286,9.9944134,7.6698899,trapped
167490,5.4404469,11.473732,0.63358074,trapped
167491,6.7003069,11.570646,0.85808218,trapped
167492,7.5000696,11.681454,0.79849583,trapped
167493,10.868108,11.612545,1.3875188,trapped
167494,11.987208,11.73307,1.2407115,trapped
167495,15.584841,11.773349,1.4480509,trapped
167496,16.882536,11.838521,1.4277475,trapped
167497,18.579327,11.722059,1.5629944,trapped
167498,18.18239,11.875,1.6260352,trapped
167499,20.870174,11.917171,1.4333446,trapped
167500,22.054974,11.738617,1.3716954,trapped
167501,21.481081,12.12202,1.7727221,trapped
167502,24.225531,12.31006,1.7900836,trapped
167503,22.060843,12.342727,1.5851638,trapped
167504,26.288269,12.276777,1.7638499,trapped
167505,24.001829,11.89703,1.8117017,trapped
167506,28.570448,12.345952,1.9102756,trapped
167507,25.966469,12.295148,1.973549,trapped
167508,24.60565,12.464193,1.605098,trapped
167509,30.027384,12.237867,1.8125567,trapped
167510,25.4967,12.038362,1.7527788,trapped
167511,27.058535,12.195838,1.7191905,trapped
167512,29.058022,11.885074,2.0704672,trapped
167513,29.45326,12.32393,1.9063603,trapped
167514,27.957777,12.37016,1.7751564,trapped
167515,32.358528,11.882102,1.8013179,trapped
167516,28.615896,11.692677,2.0969572,trapped
167517,33.681595,12.301923,2.4519227,trapped
167518,31.467981,11.786946,2.1709096,trapped
167519,31.248459,12.25024,2.3311305,trapped
167520,34.181557,11.991005,2.330796,trapped
167521,30.694323,11.818166,2.2741163,trapped
167522,32.587322,12.179424,2.2282495,trapped
167523,30.427023,11.802993,2.5863254,trapped
167524,33.802883,11.764274,2.3816526,trapped
167525,33.106918,11.724656,2.5337975,trapped
167526,32.475605,12.187346,2.6506,trapped
167527,36.095642,11.845918,2.5981505,trapped
167528,32.675701,11.587669,2.6806915,trapped
167529,35.622124,11.753372,2.7047069,trapped
167530,34.505169,11.411955,2.7843311,trapped
167531,37.905563,11.319017,2.9560986,trapped
167532,33.580582,11.558795,2.7807932,trapped
167533,37.576271,11.604941,3.1259291,trapped
167534,37.276199,11.206007,3.187242,trapped
167535,36.604034,11.174621,3.1000681,trapped
167536,39.507694,11.322688,3.0921445,trapped
167537,38.859959,10.932568,3.4211752,trapped
167538,41.492188,10.954155,3.5490582,trapped
167539,41.059467,11.331862,3.5568471,trapped
167540,43.389103,10.932208,3.7487364,trapped
167541,43.216747,11.111457,4.2185917,trapped
167542,45.872658,10.752952,4.2664661,trapped
167543,45.527122,10.83846,4.5427589,trapped
167544,49.587875,11.067163,4.8451815,trapped
167545,49.670647,10.857185,5.3697863,trapped
167546,52.703392,10.715728,5.5645156,trapped
167547,53.761635,10.489981,6.6578517,trapped
167548,54.471863,9.6313066,8.0260181,trapped
167549,53.987118,10.143492,7.6640277,trapped
167550,5.4921975,11.967928,0.67025089,trapped
167551,6.616188,12.088647,0.76047754,trapped
167552,7.4511695,12.219444,0.77170628,trapped
167553,10.550593,12.164166,1.2448101,trapped
167554,12.51674,12.188451,1.3035896,trapped
167555,15.584227,12.309782,1.4419359,trapped
167556,16.105476,12.279441,1.2608799,trapped
167557,16.701694,12.563881,1.2370621,trapped
167558,17.499708,12.244808,1.4726032,trapped
167559,20.447519,12.482517,1.438356,trapped
